movie_id,review,tokens_text,cluster,aspect_cluster,tsne_x,tsne_y,primary_genre,primaryTitle
tt0058548,"I don't care what they say about this darling little movie, I find it to be a absolute guilty pleasure and essential to the holiday season. It's low budget is part of the fun and it's endearing charm.I think John Call is genuine and the real McCoy. His Santa looks just like how Santa is described in the poem and in Cola ads. The only thing a little disturbing about Call is that he is too in character. He really seems to believe he is Santa. It's kind of giddy and crazy.The kids here are adorable and it's a trip to see the legendary Pia Zadora as a little Martian girl. The rest of the cast is amusing as well.Don't get me started on the wonderful theme song by Milton DeLugg. It's even better then the classic Mitch Miller song 'Must be Santa'.Anyone who wants to watch this must be warned that there are many poor prints of this movie circulating. The only good print of this film I have found is the Kino Lorber Dvd. If you are going to watch this or buy it, only watch the Kino Lorber presentation.It's hard to imagine a Merry Christmas without this wonderful movie. Ho Ho Ho and AWAY!",care say darl little movie find absolute guilty pleasure essential holiday season low budget part fun endear charm think john call genuine real mccoy santa look like santa describ poem cola ads th little disturb call charact real seem believe santa kind giddy crazy kid adorable trip see legendary pia zadora little martian girl r cast amus well get start wonderful theme song milton delugg even bett classic mitch mill song santa anyone want watch warn many poor print movie circulat good print film found kino lorb dvd go watch buy watch kino lorb presentation hard imagine merry christma without wonderful movie ho ho ho away,1,0,-35.737984,13.874082,Adventure,Santa Claus Conquers the Martians
tt0060666,"Equaled in clarity of vision and flawless execution only by the greater works of Orson Welles and Alfred Hitchcock, brilliant independent film auteur Hal Warren's Manos: The Hands of Fate' transcends its genre to do everything that it should and even more. Not only is it riveting edge of your seat entertainment, it also boasts a psychological depth unequaled by any other horror movie, achieved mostly through John Reynold's Oscar-worthy, divinely subtle performance as the tormented, tragically misshapen caretaker Torgo. Part Quasimodo, part Hamlet, this gentle soul's noble end, in which he is massaged to death by a group of terrifying succubae in luscious robes, is unarguable one of the most poignant in motion picture history  it is both a tragedy and a triumph of the human spirit. Oh, was I alone with a tear in the eye at the end!Indeed, Hal Warren's masterpiece achieves the perfect balance between the heartrendingly sad, the refreshingly sardonic, and the chillingly satanic. The Master and his hellbeast are as much evil personified as Margaret is the embodiment of goodness and chastity. In a way, this is the definitive modern-day equivalent of Goethe's Faust, though even more sublime in the simple poetry of its dialogue. When Torgo describes his master as being `not dead the way you know it' and `with us always' he is speaking for all of us, how we truly live on through the memory of our words and deeds in the minds of those who follow us, be they righteous or malevolent.Hal Warran not only changed the face of the Texan film industry by encapsulating such a grand story in less than 75 minutes, it also helped usher in a whole new perspective of looking at film, discovering different forms which never would have been conceived. Also, it's obviously a very personal film for Warren, who allows us to share his love and devotion to the project, and it is a truly moving, cathartic experience.It will make you laugh, it will make you cry, and maybe  just maybe  you'll learn a little bit about yourself.",equal clarity vision flawless execution great work orson welle alfr hitchcock brilliant independent film auteur hal warren mano hand fate transcend genre everyth even rivet edge seat entertainment also boast psychological depth unequal horror movie achiev most john reynold oscar worthy divine subtle performance torment tragical misshapen caretak torgo part quasimodo part hamlet gentle soul noble end massag death group terrify succubae lusciou robe unarguable one poignant motion picture history tragedy triumph human spirit oh alone tear eye end inde hal warren masterpiece achieve perfect balance heartrending sad refreshing sardonic chilling satanic mast hellbeast much evil personifi margaret embodiment goodness chastity way definitive modern day equivalent goethe faust though even sublime simple poetry dialogue torgo describe mast dead way know us alway speak us tru live memory word deed mind follow us righteou malevolent hal warran chang face texan film industry encapsulat grand story less minute also help ush whole new perspective look film discover different form nev conceiv also obvious personal film warren allow us share love devotion project tru mov cathartic experience make laugh make cry maybe maybe learn little bit,3,3,33.843925,-36.639477,Horror,Manos: The Hands of Fate
tt0060666,"Hal Warren's early departure from the film industry was perhaps the greatest loss of talent the world had ever seen. Manos: The Hands Of Fate quickly led him to fame, hailed as the equal of Kubrick and Tarkovsky by most critics. And yet, after his single film, he never again directed; instead focusing on his career in fertilizer sales. The film still stands up to modern scrutiny due to its brilliant plot and truly moving performances by all of its actors, especially Reynolds in his role as the tragic character of Torgo. One of the most significant influences on virtually all subsequent films, one can only imagine what masterpieces Warren could have created if he had only remained in the field.",hal warren ear departure film industry perhap great loss talent world ev seen mano hand fate quick led fame hail equal kubrick tarkovsky critic yet single film nev direct instead focus care fertiliz sale film still stand modern scrutiny due brilliant plot tru mov performance actor especial reynold role tragic charact torgo one significant influence virtual subsequent film one imagine masterpiece warren creat remain field,3,4,30.879862,-19.910498,Horror,Manos: The Hands of Fate
tt0060666,"I'm talking about Manos: Hands of Fate, which is widely regarded as the worst film ever. I first saw it thru MST3K, like most people. I found myself wondering what the ""uncut"" version had been like (the MST DVD did not come with the ""original"" version of the movie, like many MST DVDs do.) I finally broke down and bought the unMSTed DVD on Amazon, just to see the ""unedited"" version. (I'll say this, the MST version was actually in better, less crackly shape.) Yes, the original ""Manos"" is still slow-moving, with endless shots of countryside that serve no purpose. Yes, the acting is atrocious. Yes, there's continuity holes galore (When exactly is the Master going to actually kill Torgo, anyway??). These are all things that can also be said about the original ""Carnival Of Souls"", which is (rightly) considered a classic camp/horror masterpiece.The characters of the Master and Torgo are two of the most widely laughed at in film history, but they're also the best performances in this film. Tom Neyman as the Master is honestly evil-looking and scary, especially in the couple of scenes they cut out for the MST version. The late John Reynolds' spazzy performance as Torgo can only half be attributed to the drugs he was allegedly on at the time; the guy was either a for-real mental case, or he was damn good at acting like one. Director/Father Harold P. Warren voiced all the male characters in the widely-razzed voice-over-- and I happen to think he did a rather good job. Sure, they all sound alike-- but only a little bit. And tell me you can imagine Torgo with any other voice! In nearly every frame, you can see what they were *trying* to do (and might have succeeded at, had they been in more capable hands). The seemingly pointless teens kissing in the car serve as part of the ""fate"" concept-- if only the cops hadn't come along and shoved them off, the father might have been able to ask them for proper directions to get out of there. Or perhaps the teens are prisoners of the Master themselves! The ludicrous name of the ""god"" Manos-- actually quite fitting, since the cult is worshipping the fickle hands of fate. The ending is honestly skincrawly, finding out what happened to the couple's little girl-- and what's about to happen to the two new, roadtripping girlfriends.It's said that various people (Tarantino for one) are thinking of actually remaking ""Manos"". Here's hoping they never do. The fact that no one ever heard of any of the cast before or since contributes greatly to the eerie, last-known-photograph feel of the film. To see it remade with big name actors who are only capable of playing themselves-as-cult-hero would make it every bit as inane and bad as people are already saying the original ""Manos"" is. Let's leave it with the little bit of dignity is has, shall we?",talk mano hand fate wide regard worst film ev first saw thru mst3k like people found wonder uncut version like mst dvd come original version movie like many mst dvd final broke bought unmst dvd amazon see unedit version say mst version actual bett less crack shape yes original mano still slow mov endless shot countryside serve purpose yes act atrociou yes continuity hole galore exact mast go actual kill torgo anyway thing also said original carnival soul right consider classic camp horror masterpiece character mast torgo two wide laugh film history also b performance film tom neyman mast honest evil look scary especial couple scene cut mst version late john reynold spazzy performance torgo half attribut drug alleged time guy eith real mental case damn good act like one director fath harold warren voic male character wide razz voice happen think rath good job sure sound alike little bit tell imagine torgo voice near every frame see try succeed capable hand seeming pointless teen kiss car serve part fate concept cop come along shov fath able ask prop direction get perhap teen prisoner mast ludicrou name god mano actual quite fitt since cult worshipp fickle hand fate end honest skincraw find happen couple little girl happen two new roadtripp girlfriend said variou people tarantino one think actual remak mano hop nev fact one ev heard cast since contribute great eerie last known photograph feel film see remade big name actor capable play cult hero make every bit inane bad people already say original mano let us leave little bit dignity shall,3,5,-26.270653,34.66049,Horror,Manos: The Hands of Fate
tt0060666,"Best. Movie. Ever. Period. Simply, everything in this movie is perfect: from plot to acting. Location, set, lighting, soundtrack, poster, everything. It was even made in the year I was born! I have no idea why most people don't know this movie exists. Probably, because it is so avant-garde! You know how most people hate good, that is, artistic movies. So... And all this time, I thought only the French, or the Swedes, can make good movies. No! The best movie ever made is an American movie! I particularly liked the couple that spend the whole night kissing in the desert, the catfight between the wives who never stop arguing and that the little girl was dubbed by an adult. If, like me, you have a very good taste, you'll love this piece of... art!",b movie ev period simp everyth movie perfect plot act location set light soundtrack post everyth even made year born idea people know movie exist probab avant garde know people hate good artistic movi time thought french swede make good movi b movie ev made american movie particular lik couple spend whole night kiss desert catfight wive nev stop argu little girl dubb adult like good taste love piece art,1,1,34.736855,-13.839871,Horror,Manos: The Hands of Fate
tt0060666,This movie will make you appreciate the directoral talents of Ed Wood. The only real way to enjoy it is to watch it with a group of friends and make fun of it. But the best way is by watching the RiffTrax version.,movie make appreciate directoral talent ed wood real way enjoy watch group friend make fun b way watch rifftrax version,1,0,19.720709,-29.994053,Horror,Manos: The Hands of Fate
tt0060666,"When I first got into MST3K and went hunting around for what are the best episodes of the show. Of course, right on the top of the list, is Manos. And for many reasons this should be right toward the top of the list of great episodes. But, it is painful to watch even with a great riff on top of it. The thing was made by a manure salesman from Texas so you know it's quality. A friend and I sat down and watched this one night and it about killed us. It's the film equivalent of getting hit by a car. It's not enjoyable but it makes for a good time when you commiserate with others about your experience. I own the DVD of this that has the mst3k version and the unriffed version and I've never been stupid enough to watch this without Mike and the bots. It's a good ep. of the show but be prepared, it is a slog getting through this movie. Long Days and Pleasant Nights, Tom Snapp",first got mst3k went hunt around b episode show course right top list mano many reason right toward top list great episode painful watch even great riff top th made manure salesman texa know quality friend sat watch one night kill us film equivalent gett hit car enjoyable make good time commiserate other experience dvd mst3k version unriff version nev stupid enough watch without mike bot good ep show prepar slog gett movie long day pleasant night tom snapp,1,0,26.250465,0.7447521,Horror,Manos: The Hands of Fate
tt0060666,"No movie comes close to this classic film in many respects.  Hal Warren's top notch directing (and starring role) made this film the instant classic that it was.  His lead role of ""Michael"" was a true inspiration for many up and coming actors like Leonardo Di Caprio, Jerry Seinfeld and Mako. Tom Neyman's depiction of ""The Master"" was awe-inspiring and evil.  He displayed almost a divine aura on the screen.  The true gem of this film was the depiction of the quasimodo like ""Torgo"" by the unforgettable John Reynolds. Its a shame the film world loss such talent due to his unfortunate suicide in 1966.",movie come close classic film many respect hal warren top notch direct starr role made film instant classic lead role michael true inspiration many com actor like leonardo di caprio jerry seinfeld mako tom neyman depiction mast awe inspir evil display almost divine aura screen true gem film depiction quasimodo like torgo unforgettable john reynold shame film world loss talent due unfortunate suicide,3,4,48.734886,4.1549025,Horror,Manos: The Hands of Fate
tt0060666,"Manos: The Hands of Fate is the equivalent of Rosanne coming to your home and raping your ears with a machete.The production value was a 'shoe-string' budget, but by no means does that make or break a movie--nor does it become an excuse when the whole thing blows up in your face. It was filmed in the 60's by a guy who sold--what was it?--fertilizer, and it shows in his acting, editing, and scriptwriting, because the whole thing is a big stinking pile of dookie.What is unintentionally funny in the movie is overshadowed by long, drawn-out moments where nothing happens. It takes many attempts to watch this atrocity all the way through. If you manage to sit through it, you feel emotionally and physically drained. Just trust me and go watch something worth it, like The Departed or To Kill a Mockingbird. This cult favorite is liked for all the wrong reasons.Like Quentin Tarentino said: It's his favorite comedy.",mano hand fate equivalent rosanne com home rap ear machete production value shoe str budget mean make break movie become excuse whole th blow face film guy sold fertiliz show act edit scriptwrit whole th big stink pile dookie unintentional funny movie overshadow long drawn moment noth happen take many attempt watch atrocity way manage sit feel emotional physical drain trust go watch someth worth like depart kill mockingbird cult favorite lik wrong reason like quentin tarentino said favorite comedy,1,0,27.29005,-5.6891046,Horror,Manos: The Hands of Fate
tt0060666,"I love this movie and everything about it! This is the kind of movie that with a little work could have been my favorite cult-type movie of all time. Torgo had skills in acting, and I wont deny him anything. He made his own braces for his legs, so that he would walk funny, rather than just having huge knees. But he didnt do his own voice.The whole film was shot silently and then redubbed. The only people that dubbed in their own voices were Mike, Margaret, The Master, and the Wives. Im sad that the actor who played the Master dropped out of sight after this was made, and very sad that Torgo killed himself(It was because of family troubles). With better camera shots, a better actress to play Margaret, destruction of the pathetic policeman scens with the teenagers,if the hands of fate actually did something perhaps, and better sound quality especially for Debbie, I would love this film much more. I find it disturbing that Manos was left unfinished(Director couldnt get funding). I imagine Torgo would have made a return to save Margaret and the rest.  I give it a 6 out of 10 for some mistakes, but whos perfect?",love movie everyth kind movie little work favorite cult type movie time torgo skill act wont deny anyth made brace leg walk funny rath huge knee didnt voice whole film shot silent redubb people dubb voice mike margaret mast wive im sad actor play mast dropp sight made sad torgo kill fami trouble bett camera shot bett actress play margaret destruction pathetic policeman scen teenager hand fate actual someth perhap bett sound quality especial debbie love film much find disturb mano left unfinish director couldnt get fund imagine torgo made return save margaret r give mistake who perfect,1,3,-9.280316,-10.488139,Horror,Manos: The Hands of Fate
tt0060666,"that the IMDb address for this movie, in which three of the principals committed suicided soon after it's release, ends in the ""mark of the beast,"" 666! {Cue eerie music} http://us.imdb.com/Details?0060666I saw this movie courtesy of the Mystery Science Theatre chatterboxes squawking along to the ""action"" onscreen, and I must admit I doubt seriously that I could've watched it any other way.  The pacing is what really kills it, slow, slow, slow, but the acting bludgeoned it good before it's demise. I think a good editor could do wonders with it, and probably make it a short film of some note, but I can't think of a good editor sane enough to touch it.",imdb address movie three principal committ suicid soon release end mark beast cue eerie music saw movie courtesy mystery science theatre chatterboxe squawk along action onscreen admit doubt serious watch way pac real kill slow slow slow act bludgeon good demise think good editor wonder probab make short film note think good editor sane enough touch,1,2,6.3980937,-4.831415,Horror,Manos: The Hands of Fate
tt0060666,"As pointed out, the best thing about this movie is that it was MiSTied. In that regard, it was fantastic, but I can't imagine watching without the Satellite of Love crew.As Joel pointed out on MST3K: "" 'Manos' is Spanish for 'Hands.'  So the translated title of this movies is actually 'Hands: The Hands of Fate.' ""That should tell you all you need to know.",point b th movie misti regard fantastic imagine watch without satellite love crew joel point mst3k mano spanish hand translat title movi actual hand hand fate tell ne know,1,2,-4.66349,23.023361,Horror,Manos: The Hands of Fate
tt0060666,"Manos, the Hands of Fate is the worst film I have ever seen in my fourteen years of life.  It is simply indescribably wreched.  The plot seems to have been created by a mass of ameoba, the acting was putrid (it seems that most of the cast committed suicide after filming this...I wonder why), the dialogue was like eating human flesh which had been passed through the system of a sick women.             Amazingly, this filmed gained immense film on the greatest show ever, MST3K.  The gang mauled this film.  I swear to God, seeing this on MST3K was one of the funniest things I've ever seen.  If it weren't for the gang, it would have drived a good portion of the population to suicide.",mano hand fate worst film ev seen fourteen year life simp indescribab wrech plot seem creat mass ameoba act putrid seem cast committ suicide film wond dialogue like eat human flesh pass system sick women amazing film gain immense film great show ev mst3k gang maul film swear god see mst3k one funni thing ev seen gang driv good portion population suicide,3,0,31.880772,-20.258192,Horror,Manos: The Hands of Fate
tt0060666,"Manos is a tedious example of endless driving scenes, stupid people, and random scenes cohering to no one particular plot line. It is important during movies of this caliber to remember to take your caffeine enemas, otherwise you may not make it to is glorious and final conclusion - that is, being able to celebrate the fact that it has ended.However if you want a chance to engage in uproarious commentary during the film to make it pass by just a little quicker than an eternity a second, I recommend locating and watching MST3K's Manos: The Hands of Fate - that is, Mystery Science Theatre 3000 - while enjoying the running commentary of inane witticisms that a man and two robots engage in while they watch this otherwise deplorable feature film.Good luck!",mano tediou example endless driv scene stupid people random scene coher one particular plot line important movi calib rememb take caffeine enema otherwise may make gloriou final conclusion able celebrate fact end howev want chance engage uproariou commentary film make pass little quick eternity second recommend locat watch mst3k mano hand fate mystery science theatre enjoy runn commentary inane witticism man two robot engage watch otherwise deplorable feature film good luck,3,2,1.3763803,-12.079983,Horror,Manos: The Hands of Fate
tt0060666,"My immediate thought after finishing this movie was, why oh why did i just not listen to the reviews on IMDb.I have watched a few awful movies in my time but this...this really takes the cake.I cannot name one thing I enjoyed about this movie. I mean, half of it was people standing and wobbling whilst it seemed they had forgotten there lines. But no, apparently that was acting. Then when they finally did speak, it was the same repetitive lines over and over. If I was held at gun point and told to make a good movie out of the script, I would have shot myself.My recommendation: If you like movies, don't watch this.",immediate thought finish movie oh listen review imdb watch awful movi time real take cake name one th enjoy movie mean half people stand wobbl whilst seem forgotten line apparent act final speak repetitive line held gun point told make good movie script shot recommendation like movi watch,1,2,2.1505637,-6.8980823,Horror,Manos: The Hands of Fate
tt0060666,"Reading some of the comments about this movie. I understand most of em. MANOS: THE HANDS OF FATE is a terrible movie by it's self. Annoying stupid acting. Terrible direction. I realize all that.However, MST3K does save the it somewhat i think. When i watch the show of MST3K that spoofs Manos, i laugh laugh laugh at it soooo damn much! Terrible movie, yes...but HILARIOUS SHOW! The way they mimic torgo's voice is funny as hell. Like lines such as:Torgo: He wants you for his wife, he loves beautiful women... Tom Servo (in torgo voice style): and he likes to wear mittens.*laughing out loud* i just love that! it's sooo funny! with the HIRED spoof before it, that part is really funny too. Yes, i agree, manos alone is terrible, but i love the mst3k show. i laugh so hard when i watch it. I own a copy of it, and just watch at night sometimes just when i wanna fall asleep. I laugh at the stupidity. I don't know why more people don't laugh at the jokes on that show as i do.Ratings...MANOS by it's self: NEGITIVE INFINITY STARS MANOS on the MST3K episode: FUNNY AS HELL STARS! haha",read comment movie understand em mano hand fate terrible movie self annoy stupid act terrible direction realize howev mst3k save somewhat think watch show mst3k spoof mano laugh laugh laugh soooo damn much terrible movie yes hilariou show way mimic torgo voice funny hell like line torgo want wife love beautiful women tom servo torgo voice style like wear mitten laugh loud love sooo funny hir spoof part real funny yes agree mano alone terrible love mst3k show laugh hard watch copy watch night sometime wanna fall asleep laugh stupidity know people laugh joke show rating mano self negitive infinity star mano mst3k episode funny hell star haha,1,3,-19.809088,17.454998,Horror,Manos: The Hands of Fate
tt0065832,"Wow, this movie has to be seen to be believed!  I can't believe that Arnold ""Pretzie"" Stang was overlooked AGAIN by the Academy!  A finer piece of work I have not seen!  Except perhaps by that guy in the bear suit.  Now that was some great acting as well.Of course, this is all from the perspective of being drunk, which is what you would have to be to like this movie! :P",wow movie seen believ believe arnold pretzie stang overlook academy fin piece work seen except perhap guy bear suit great act well course perspective drunk like movie,1,2,16.546545,-6.704068,Adventure,Hercules in New York
tt0065832,"A film of at times incredible and hilarious ineptitude (scenes of the ""gods"" on Mount Olympus are interrupted constantly by the sounds of honking horns, which are often louder than the heavenly dialogue) saved to some extent by the sincere starring duo of Stang and Schwartzenneger (whose voice is dubbed in the theatrical version, perhaps unintentionally making this film funnier for those like myself who've seen more than a few Italian ""pec epics"").Not a true action picture, more of an attempt at comedy that is more often funny against its intentions.  Try to count how many times Arnie says ""I am Hercules"" (as if to convince HIMSELF that he's truly acting), and if you can make it to the end I'll give you a cracker or something.You gotta love this film.",film time incredible hilariou ineptitude scene god mount olympu interrupt constant sound honk horn often loud heaven dialogue sav extent sincere starr duo stang schwartzenneg whose voice dubb theatrical version perhap unintentional mak film funni like ve seen italian pec epic true action picture attempt comedy often funny intention try count many time arnie say hercule convince tru act make end give crack someth gotta love film,3,0,31.62141,-4.898395,Adventure,Hercules in New York
tt0065832,"Like all the arm chair critics here I sat through this cheesy but really ok film. . It is a bit of fun to watch. A G rating. No blood and guts. A FAMILY CLASSIC. An early Arnie Scharznegger production from 1970 starring the Lovely Loomis, An American actress, and a lovely American Finnish actress as Nemisis. APHRODITE was the goddess of love IN Greece. BTW Her Italian counterpart was called Venus. A few historical boo boos here. . A well deserved 5 out of 10. A Low budget American film. ,IT MAY BE in bad taste but entertaining. Bravo to the film makers and production staff. It is well worth the watch.",like arm chair critic sat cheesy real ok film bit fun watch rat blood gut fami classic ear arnie scharznegg production starr love loomi american actress love american finnish actress nemisi aphrodite goddess love greece btw italian counterpart call venu historical boo boo well deserv low budget american film may bad taste entertain bravo film maker production staff well worth watch,3,0,-1.6612914,1.2537835,Adventure,Hercules in New York
